Year,Industry,AI_Tool,Region,Company_Size,Adoption_Rate_%,Number_of_Users_(Millions)
2019,Manufacturing,Gemini,Asia-Pacific,Enterprise,64.88,0.462
2019,Manufacturing,Gemini,Latin America,Small,41.07,0.358
2019,Manufacturing,Gemini,Latin America,Medium,41.1,1.321
2019,Manufacturing,Gemini,Latin America,Large,46.55,0.838
2019,Manufacturing,Gemini,Latin America,Enterprise,51.37,1.079
2019,Manufacturing,Gemini,Middle East & Africa,Small,32.1,0.979
2019,Manufacturing,Gemini,Middle East & Africa,Medium,45.21,1.195
2019,Manufacturing,Gemini,Middle East & Africa,Large,47.97,1.821
2019,Manufacturing,Gemini,Middle East & Africa,Enterprise,54.74,0.803
2019,Manufacturing,Claude,North America,Small,51.7,1.413
2019,Manufacturing,Claude,North America,Medium,59.49,1.895
2019,Manufacturing,Claude,North America,Large,68.6,0.672
2019,Manufacturing,Claude,North America,Enterprise,69.19,0.58
2019,Manufacturing,Claude,Europe,Small,48.86,1.758
2019,Manufacturing,Claude,Europe,Medium,61.08,1.501
2019,Manufacturing,Claude,Europe,Large,61.83,2.533
2019,Manufacturing,Claude,Europe,Enterprise,64.75,2.348
2019,Manufacturing,Claude,Asia-Pacific,Small,54.49,1.158
2019,Manufacturing,Claude,Asia-Pacific,Medium,50.72,0.463
2019,Manufacturing,Claude,Asia-Pacific,Large,61.7,0.823
2019,Manufacturing,Claude,Asia-Pacific,Enterprise,72.48,2.13
2019,Manufacturing,Claude,Latin America,Small,40.52,1.673
2019,Manufacturing,Claude,Latin America,Medium,46.44,1.609
2019,Manufacturing,Claude,Latin America,Large,52.34,0.85
2019,Manufacturing,Claude,Latin America,Enterprise,58.84,1.59
2019,Manufacturing,Claude,Middle East & Africa,Small,37.72,0.495
2019,Manufacturing,Claude,Middle East & Africa,Medium,41.83,1.278
2019,Manufacturing,Claude,Middle East & Africa,Large,41.68,1.942
2019,Manufacturing,Claude,Middle East & Africa,Enterprise,58.21,2.835
2019,Manufacturing,Jasper,North America,Small,53.84,2.358
2019,Manufacturing,Jasper,North America,Medium,61.73,2.655
2019,Manufacturing,Jasper,North America,Large,67.75,0.452
2019,Manufacturing,Jasper,North America,Enterprise,69.94,2.226
2019,Manufacturing,Jasper,Europe,Small,47.26,0.4
2019,Manufacturing,Jasper,Europe,Medium,52.76,1.917
2019,Manufacturing,Jasper,Europe,Large,64.02,0.508
2019,Manufacturing,Jasper,Europe,Enterprise,63.42,1.217
2019,Manufacturing,Jasper,Asia-Pacific,Small,57.79,1.118
2019,Manufacturing,Jasper,Asia-Pacific,Medium,57.79,1.916
2019,Manufacturing,Jasper,Asia-Pacific,Large,63.07,0.976
2019,Manufacturing,Jasper,Asia-Pacific,Enterprise,73.56,0.449
2019,Manufacturing,Jasper,Latin America,Small,39.33,1.859
2019,Manufacturing,Jasper,Latin America,Medium,48.26,1.976
2019,Manufacturing,Jasper,Latin America,Large,46.93,1.248
2019,Manufacturing,Jasper,Latin America,Enterprise,62.64,2.082
2019,Manufacturing,Jasper,Middle East & Africa,Small,34.22,0.82
2019,Manufacturing,Jasper,Middle East & Africa,Medium,46.81,1.788
2019,Manufacturing,Jasper,Middle East & Africa,Large,44.32,0.929
2019,Manufacturing,Jasper,Middle East & Africa,Enterprise,52.87,0.948
2019,Education,ChatGPT,North America,Small,45.98,0.317
2019,Education,ChatGPT,North America,Medium,51.93,0.301
2019,Education,ChatGPT,North America,Large,59.86,1.335
2019,Education,ChatGPT,North America,Enterprise,68.94,2.453
2019,Education,ChatGPT,Europe,Small,48.94,2.325
2019,Education,ChatGPT,Europe,Medium,49.14,1.279
2019,Education,ChatGPT,Europe,Large,50.51,2.505
2019,Education,ChatGPT,Europe,Enterprise,64.53,0.995
2019,Education,ChatGPT,Asia-Pacific,Small,48.67,1.574
2019,Education,ChatGPT,Asia-Pacific,Medium,54.97,1.543
2019,Education,ChatGPT,Asia-Pacific,Large,55.45,0.827
2019,Education,ChatGPT,Asia-Pacific,Enterprise,63.88,0.855
2019,Education,ChatGPT,Latin America,Small,32.45,0.247
2019,Education,ChatGPT,Latin America,Medium,44.76,2.176
2019,Education,ChatGPT,Latin America,Large,50.68,1.841
2019,Education,ChatGPT,Latin America,Enterprise,50.72,0.605
2019,Education,ChatGPT,Middle East & Africa,Small,29.79,0.449
2019,Education,ChatGPT,Middle East & Africa,Medium,39.53,1.153
2019,Education,ChatGPT,Middle East & Africa,Large,48.19,0.439
2019,Education,ChatGPT,Middle East & Africa,Enterprise,57.18,2.544
2019,Education,GitHub Copilot,North America,Small,47.55,2.139
2019,Education,GitHub Copilot,North America,Medium,53.45,2.566
2019,Education,GitHub Copilot,North America,Large,61.14,2.109
2019,Education,GitHub Copilot,North America,Enterprise,69.34,2.065
2019,Education,GitHub Copilot,Europe,Small,44.29,0.964
2019,Education,GitHub Copilot,Europe,Medium,46.81,0.781
2019,Education,GitHub Copilot,Europe,Large,54.87,0.474
2019,Education,GitHub Copilot,Europe,Enterprise,70.18,1.046
2019,Education,GitHub Copilot,Asia-Pacific,Small,45.93,1.989
2019,Education,GitHub Copilot,Asia-Pacific,Medium,53.9,1.47
2019,Education,GitHub Copilot,Asia-Pacific,Large,68.11,2.868
2019,Education,GitHub Copilot,Asia-Pacific,Enterprise,63.88,1.319
2019,Education,GitHub Copilot,Latin America,Small,37.73,0.642
2019,Education,GitHub Copilot,Latin America,Medium,47.39,2.111
2019,Education,GitHub Copilot,Latin America,Large,47.36,2.05
2019,Education,GitHub Copilot,Latin America,Enterprise,57.43,2.529
2019,Education,GitHub Copilot,Middle East & Africa,Small,35.28,1.284
2019,Education,GitHub Copilot,Middle East & Africa,Medium,39.03,1.39
2019,Education,GitHub Copilot,Middle East & Africa,Large,47.53,0.577
2019,Education,GitHub Copilot,Middle East & Africa,Enterprise,52.59,2.348
2019,Education,Midjourney,North America,Small,49.33,0.991
2019,Education,Midjourney,North America,Medium,55.59,2.138
2019,Education,Midjourney,North America,Large,61.47,2.609
2019,Education,Midjourney,North America,Enterprise,66.43,1.849
2019,Education,Midjourney,Europe,Small,45.76,1.53
2019,Education,Midjourney,Europe,Medium,50.19,0.838
2019,Education,Midjourney,Europe,Large,57.58,2.309
2019,Education,Midjourney,Europe,Enterprise,71.65,0.703
2019,Education,Midjourney,Asia-Pacific,Small,49.0,2.368
2019,Education,Midjourney,Asia-Pacific,Medium,59.31,1.209
2019,Education,Midjourney,Asia-Pacific,Large,60.43,0.581
2019,Education,Midjourney,Asia-Pacific,Enterprise,66.75,3.149
2019,Education,Midjourney,Latin America,Small,33.21,0.616
2019,Education,Midjourney,Latin America,Medium,40.78,1.503
2019,Education,Midjourney,Latin America,Large,45.53,0.936
2019,Education,Midjourney,Latin America,Enterprise,50.2,1.654
2019,Education,Midjourney,Middle East & Africa,Small,29.76,1.164
2019,Education,Midjourney,Middle East & Africa,Medium,38.51,0.235
2019,Education,Midjourney,Middle East & Africa,Large,48.26,1.725
2019,Education,Midjourney,Middle East & Africa,Enterprise,49.74,1.247
2019,Education,Gemini,North America,Small,44.21,0.547
2019,Education,Gemini,North America,Medium,46.2,1.884
2019,Education,Gemini,North America,Large,55.92,0.487
2019,Education,Gemini,North America,Enterprise,70.83,2.523
2019,Education,Gemini,Europe,Small,39.88,1.906
2019,Education,Gemini,Europe,Medium,53.49,0.631
2019,Education,Gemini,Europe,Large,57.6,1.376
2019,Education,Gemini,Europe,Enterprise,62.6,2.112
2019,Education,Gemini,Asia-Pacific,Small,41.9,2.065
2019,Education,Gemini,Asia-Pacific,Medium,50.23,1.176
2019,Education,Gemini,Asia-Pacific,Large,57.04,0.832
2019,Education,Gemini,Asia-Pacific,Enterprise,67.41,0.431
2019,Education,Gemini,Latin America,Small,29.99,1.317
2019,Education,Gemini,Latin America,Medium,45.78,1.204
2019,Education,Gemini,Latin America,Large,46.37,1.841
2019,Education,Gemini,Latin America,Enterprise,54.83,2.358
2019,Education,Gemini,Middle East & Africa,Small,34.57,0.377
2019,Education,Gemini,Middle East & Africa,Medium,42.32,0.274
2019,Education,Gemini,Middle East & Africa,Large,42.79,1.748
2019,Education,Gemini,Middle East & Africa,Enterprise,52.84,1.409
2019,Education,Claude,North America,Small,47.29,0.663
2019,Education,Claude,North America,Medium,62.2,1.687
2019,Education,Claude,North America,Large,60.51,1.035
2019,Education,Claude,North America,Enterprise,65.28,2.669
2019,Education,Claude,Europe,Small,43.22,0.239
2019,Education,Claude,Europe,Medium,42.44,0.351
2019,Education,Claude,Europe,Large,53.19,1.702
2019,Education,Claude,Europe,Enterprise,53.3,0.966
2019,Education,Claude,Asia-Pacific,Small,51.14,2.05
2019,Education,Claude,Asia-Pacific,Medium,54.7,0.371
2019,Education,Claude,Asia-Pacific,Large,54.13,0.86
2019,Education,Claude,Asia-Pacific,Enterprise,65.81,3.251
2019,Education,Claude,Latin America,Small,34.99,1.148
2019,Education,Claude,Latin America,Medium,35.37,1.295
2019,Education,Claude,Latin America,Large,44.12,0.869
2019,Education,Claude,Latin America,Enterprise,53.11,1.503
2019,Education,Claude,Middle East & Africa,Small,31.01,0.201
2019,Education,Claude,Middle East & Africa,Medium,34.27,0.293
2019,Education,Claude,Middle East & Africa,Large,37.99,1.16
2019,Education,Claude,Middle East & Africa,Enterprise,48.88,1.761
2019,Education,Jasper,North America,Small,47.72,0.598
2019,Education,Jasper,North America,Medium,57.29,0.556
2019,Education,Jasper,North America,Large,65.6,0.421
2019,Education,Jasper,North America,Enterprise,71.7,3.379
2019,Education,Jasper,Europe,Small,45.24,1.67
2019,Education,Jasper,Europe,Medium,47.41,2.095
2019,Education,Jasper,Europe,Large,58.58,1.188
2019,Education,Jasper,Europe,Enterprise,65.54,2.731
2019,Education,Jasper,Asia-Pacific,Small,53.27,1.351
2019,Education,Jasper,Asia-Pacific,Medium,53.79,1.827
2019,Education,Jasper,Asia-Pacific,Large,64.94,0.563
2019,Education,Jasper,Asia-Pacific,Enterprise,66.79,0.515
2019,Education,Jasper,Latin America,Small,32.39,1.433
2019,Education,Jasper,Latin America,Medium,38.06,0.566
2019,Education,Jasper,Latin America,Large,47.09,1.631
2019,Education,Jasper,Latin America,Enterprise,50.71,1.39
2019,Education,Jasper,Middle East & Africa,Small,38.91,0.595
2019,Education,Jasper,Middle East & Africa,Medium,38.75,1.931
2019,Education,Jasper,Middle East & Africa,Large,42.15,0.589
2019,Education,Jasper,Middle East & Africa,Enterprise,50.48,1.798
2019,Technology,ChatGPT,North America,Small,80.97,3.569
2019,Technology,ChatGPT,North America,Medium,80.33,3.03
2019,Technology,ChatGPT,North America,Large,90.07,1.852
2019,Technology,ChatGPT,North America,Enterprise,98.0,2.126
2019,Technology,ChatGPT,Europe,Small,77.9,1.927
2019,Technology,ChatGPT,Europe,Medium,86.19,3.244
2019,Technology,ChatGPT,Europe,Large,91.31,4.158
2019,Technology,ChatGPT,Europe,Enterprise,94.85,2.274
2019,Technology,ChatGPT,Asia-Pacific,Small,82.61,3.805
2019,Technology,ChatGPT,Asia-Pacific,Medium,78.69,1.139
2019,Technology,ChatGPT,Asia-Pacific,Large,95.91,3.643
2019,Technology,ChatGPT,Asia-Pacific,Enterprise,98.0,1.07
2019,Technology,ChatGPT,Latin America,Small,68.98,0.903
2019,Technology,ChatGPT,Latin America,Medium,73.04,1.146
2019,Technology,ChatGPT,Latin America,Large,76.9,1.24
2019,Technology,ChatGPT,Latin America,Enterprise,89.69,3.963
2019,Technology,ChatGPT,Middle East & Africa,Small,67.09,1.42
2019,Technology,ChatGPT,Middle East & Africa,Medium,57.61,1.825
2019,Technology,ChatGPT,Middle East & Africa,Large,72.55,3.528
2019,Technology,ChatGPT,Middle East & Africa,Enterprise,77.52,1.288
2019,Technology,GitHub Copilot,North America,Small,76.82,3.058
2019,Technology,GitHub Copilot,North America,Medium,91.64,0.998
2019,Technology,GitHub Copilot,North America,Large,91.81,1.434
2019,Technology,GitHub Copilot,North America,Enterprise,98.0,0.814
2019,Technology,GitHub Copilot,Europe,Small,77.31,1.559
2019,Technology,GitHub Copilot,Europe,Medium,76.87,3.251
2019,Technology,GitHub Copilot,Europe,Large,80.77,2.647
2019,Technology,GitHub Copilot,Europe,Enterprise,93.29,3.433
2019,Technology,GitHub Copilot,Asia-Pacific,Small,78.61,0.523
2019,Technology,GitHub Copilot,Asia-Pacific,Medium,83.6,3.188
2019,Technology,GitHub Copilot,Asia-Pacific,Large,88.71,3.814
2019,Technology,GitHub Copilot,Asia-Pacific,Enterprise,98.0,4.043
2019,Technology,GitHub Copilot,Latin America,Small,71.12,1.014
2019,Technology,GitHub Copilot,Latin America,Medium,72.96,0.732
2019,Technology,GitHub Copilot,Latin America,Large,76.71,2.217
2019,Technology,GitHub Copilot,Latin America,Enterprise,84.85,4.0
2019,Technology,GitHub Copilot,Middle East & Africa,Small,66.93,1.287
2019,Technology,GitHub Copilot,Middle East & Africa,Medium,68.68,1.911
2019,Technology,GitHub Copilot,Middle East & Africa,Large,77.67,1.978
2019,Technology,GitHub Copilot,Middle East & Africa,Enterprise,83.39,2.352
2019,Technology,Midjourney,North America,Small,90.35,1.02
2019,Technology,Midjourney,North America,Medium,86.44,0.549
2019,Technology,Midjourney,North America,Large,96.43,1.358
2019,Technology,Midjourney,North America,Enterprise,95.84,3.384
2019,Technology,Midjourney,Europe,Small,74.5,3.283
2019,Technology,Midjourney,Europe,Medium,89.66,1.163
2019,Technology,Midjourney,Europe,Large,90.48,4.299
2019,Technology,Midjourney,Europe,Enterprise,96.98,3.467
2019,Technology,Midjourney,Asia-Pacific,Small,89.61,3.952
2019,Technology,Midjourney,Asia-Pacific,Medium,84.77,2.601
2019,Technology,Midjourney,Asia-Pacific,Large,94.42,1.389
2019,Technology,Midjourney,Asia-Pacific,Enterprise,98.0,3.396
2019,Technology,Midjourney,Latin America,Small,73.53,0.72
2019,Technology,Midjourney,Latin America,Medium,67.41,2.333
2019,Technology,Midjourney,Latin America,Large,76.74,3.391
2019,Technology,Midjourney,Latin America,Enterprise,86.32,3.47
2019,Technology,Midjourney,Middle East & Africa,Small,70.45,3.138
2019,Technology,Midjourney,Middle East & Africa,Medium,70.81,1.642
2019,Technology,Midjourney,Middle East & Africa,Large,78.76,3.257
2019,Technology,Midjourney,Middle East & Africa,Enterprise,77.09,3.03
2019,Technology,Gemini,North America,Small,80.81,3.378
2019,Technology,Gemini,North America,Medium,92.5,0.963
2019,Technology,Gemini,North America,Large,91.31,1.79
2019,Technology,Gemini,North America,Enterprise,98.0,2.106
2019,Technology,Gemini,Europe,Small,83.38,1.875
2019,Technology,Gemini,Europe,Medium,78.61,1.98
2019,Technology,Gemini,Europe,Large,84.44,1.286
2019,Technology,Gemini,Europe,Enterprise,89.71,0.744
2019,Technology,Gemini,Asia-Pacific,Small,86.57,2.846
2019,Technology,Gemini,Asia-Pacific,Medium,89.04,2.302
2019,Technology,Gemini,Asia-Pacific,Large,93.93,2.664
2019,Technology,Gemini,Asia-Pacific,Enterprise,96.7,2.569
2019,Technology,Gemini,Latin America,Small,61.44,1.911
2019,Technology,Gemini,Latin America,Medium,65.42,1.898
2019,Technology,Gemini,Latin America,Large,82.54,3.432
2019,Technology,Gemini,Latin America,Enterprise,87.26,3.256
2019,Technology,Gemini,Middle East & Africa,Small,67.04,1.07
2019,Technology,Gemini,Middle East & Africa,Medium,70.12,3.276
2019,Technology,Gemini,Middle East & Africa,Large,70.98,1.907
2019,Technology,Gemini,Middle East & Africa,Enterprise,80.88,1.339
2019,Technology,Claude,North America,Small,78.05,3.21
2019,Technology,Claude,North America,Medium,82.59,2.417
2019,Technology,Claude,North America,Large,95.67,3.562
2019,Technology,Claude,North America,Enterprise,93.72,1.618
2019,Technology,Claude,Europe,Small,73.07,0.961
2019,Technology,Claude,Europe,Medium,81.1,2.891
2019,Technology,Claude,Europe,Large,87.42,3.226
2019,Technology,Claude,Europe,Enterprise,89.66,0.88
2019,Technology,Claude,Asia-Pacific,Small,73.63,3.559
2019,Technology,Claude,Asia-Pacific,Medium,86.76,2.322
2019,Technology,Claude,Asia-Pacific,Large,90.9,0.632
2019,Technology,Claude,Asia-Pacific,Enterprise,98.0,3.282
2019,Technology,Claude,Latin America,Small,67.49,2.825
2019,Technology,Claude,Latin America,Medium,74.17,3.322
2019,Technology,Claude,Latin America,Large,74.19,2.411
2019,Technology,Claude,Latin America,Enterprise,82.35,1.935
2019,Technology,Claude,Middle East & Africa,Small,59.02,2.368
2019,Technology,Claude,Middle East & Africa,Medium,66.23,1.15
2019,Technology,Claude,Middle East & Africa,Large,72.82,2.552
2019,Technology,Claude,Middle East & Africa,Enterprise,86.99,0.809
2019,Technology,Jasper,North America,Small,78.66,2.47
2019,Technology,Jasper,North America,Medium,95.58,1.201
2019,Technology,Jasper,North America,Large,94.54,1.395
2019,Technology,Jasper,North America,Enterprise,98.0,0.912
2019,Technology,Jasper,Europe,Small,77.18,2.494
2019,Technology,Jasper,Europe,Medium,81.41,2.41
2019,Technology,Jasper,Europe,Large,84.77,2.692
2019,Technology,Jasper,Europe,Enterprise,89.52,2.449
2019,Technology,Jasper,Asia-Pacific,Small,76.79,1.864
2019,Technology,Jasper,Asia-Pacific,Medium,91.56,3.414
2019,Technology,Jasper,Asia-Pacific,Large,92.28,1.6
2019,Technology,Jasper,Asia-Pacific,Enterprise,98.0,0.84
2019,Technology,Jasper,Latin America,Small,64.67,0.983
2019,Technology,Jasper,Latin America,Medium,67.94,1.425
2019,Technology,Jasper,Latin America,Large,77.14,0.62
2019,Technology,Jasper,Latin America,Enterprise,81.92,3.36
2019,Technology,Jasper,Middle East & Africa,Small,64.94,2.896
2019,Technology,Jasper,Middle East & Africa,Medium,62.78,2.153
2019,Technology,Jasper,Middle East & Africa,Large,66.03,1.32
2019,Technology,Jasper,Middle East & Africa,Enterprise,83.5,2.933
2019,Legal,ChatGPT,North America,Small,51.69,1.341
2019,Legal,ChatGPT,North America,Medium,51.68,0.398
2019,Legal,ChatGPT,North America,Large,57.23,0.738
2019,Legal,ChatGPT,North America,Enterprise,63.3,2.282
2019,Legal,ChatGPT,Europe,Small,40.68,0.38
2019,Legal,ChatGPT,Europe,Medium,39.35,0.994
2019,Legal,ChatGPT,Europe,Large,47.06,1.643
2019,Legal,ChatGPT,Europe,Enterprise,62.94,2.568
2019,Legal,ChatGPT,Asia-Pacific,Small,38.63,1.918
2019,Legal,ChatGPT,Asia-Pacific,Medium,46.73,2.183
2019,Legal,ChatGPT,Asia-Pacific,Large,57.85,1.646
2019,Legal,ChatGPT,Asia-Pacific,Enterprise,61.57,2.035
2019,Legal,ChatGPT,Latin America,Small,30.77,0.331
2019,Legal,ChatGPT,Latin America,Medium,33.76,1.424
2019,Legal,ChatGPT,Latin America,Large,42.83,0.284
2019,Legal,ChatGPT,Latin America,Enterprise,51.83,0.966
2019,Legal,ChatGPT,Middle East & Africa,Small,23.86,0.213
2019,Legal,ChatGPT,Middle East & Africa,Medium,26.68,1.258
2019,Legal,ChatGPT,Middle East & Africa,Large,29.66,0.678
2019,Legal,ChatGPT,Middle East & Africa,Enterprise,47.03,1.182
2019,Legal,GitHub Copilot,North America,Small,46.55,2.159
2019,Legal,GitHub Copilot,North America,Medium,59.97,1.641
2019,Legal,GitHub Copilot,North America,Large,55.33,1.224
2019,Legal,GitHub Copilot,North America,Enterprise,62.6,2.786
2019,Legal,GitHub Copilot,Europe,Small,41.07,1.665
2019,Legal,GitHub Copilot,Europe,Medium,46.29,0.866
2019,Legal,GitHub Copilot,Europe,Large,49.3,0.631
2019,Legal,GitHub Copilot,Europe,Enterprise,54.98,1.994
2019,Legal,GitHub Copilot,Asia-Pacific,Small,43.11,1.459
2019,Legal,GitHub Copilot,Asia-Pacific,Medium,47.96,2.015
2019,Legal,GitHub Copilot,Asia-Pacific,Large,52.9,1.708
2019,Legal,GitHub Copilot,Asia-Pacific,Enterprise,64.27,2.533
2019,Legal,GitHub Copilot,Latin America,Small,30.04,0.689
2019,Legal,GitHub Copilot,Latin America,Medium,29.75,0.345
2019,Legal,GitHub Copilot,Latin America,Large,37.56,0.231
2019,Legal,GitHub Copilot,Latin America,Enterprise,47.25,0.524
2019,Legal,GitHub Copilot,Middle East & Africa,Small,27.23,1.319
2019,Legal,GitHub Copilot,Middle East & Africa,Medium,34.12,0.835
2019,Legal,GitHub Copilot,Middle East & Africa,Large,37.26,0.923
2019,Legal,GitHub Copilot,Middle East & Africa,Enterprise,37.1,0.362
2019,Legal,Midjourney,North America,Small,40.16,1.321
2019,Legal,Midjourney,North America,Medium,52.4,1.795
2019,Legal,Midjourney,North America,Large,54.15,0.412
2019,Legal,Midjourney,North America,Enterprise,68.96,3.432
2019,Legal,Midjourney,Europe,Small,40.59,2.0
2019,Legal,Midjourney,Europe,Medium,43.65,0.688
2019,Legal,Midjourney,Europe,Large,47.55,1.719
2019,Legal,Midjourney,Europe,Enterprise,56.79,0.443
2019,Legal,Midjourney,Asia-Pacific,Small,43.64,1.817
2019,Legal,Midjourney,Asia-Pacific,Medium,48.01,1.569
2019,Legal,Midjourney,Asia-Pacific,Large,56.8,1.631
2019,Legal,Midjourney,Asia-Pacific,Enterprise,55.06,1.331
2019,Legal,Midjourney,Latin America,Small,24.53,0.529
2019,Legal,Midjourney,Latin America,Medium,34.1,0.806
2019,Legal,Midjourney,Latin America,Large,42.17,1.671
2019,Legal,Midjourney,Latin America,Enterprise,51.04,0.281
2019,Legal,Midjourney,Middle East & Africa,Small,24.69,0.145
2019,Legal,Midjourney,Middle East & Africa,Medium,21.64,0.361
2019,Legal,Midjourney,Middle East & Africa,Large,34.82,1.013
2019,Legal,Midjourney,Middle East & Africa,Enterprise,46.57,0.684
2019,Legal,Gemini,North America,Small,44.94,0.447
2019,Legal,Gemini,North America,Medium,52.32,1.552
2019,Legal,Gemini,North America,Large,59.79,0.563
2019,Legal,Gemini,North America,Enterprise,62.37,1.682
2019,Legal,Gemini,Europe,Small,38.23,1.46
2019,Legal,Gemini,Europe,Medium,41.46,1.095
